PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude,Sale_Price
906223210,Two_Story_1946_and_Newer,Residential_Low_Density,80,9828,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Very_Good,Average,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,544,1128,GasA,Excellent,Y,SBrkr,1142,878,0,2020,0,0,2,1,3,1,Good,8,Typ,1,Typical,Attchd,1995.0,RFn,2,466,Typical,Typical,Paved,0,155,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,-93.682176,42.030678,239500
909250030,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,51,9839,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,South_and_West_of_Iowa_State_University,Feedr,Norm,OneFam,One_and_Half_Fin,Average,Poor,1931,1950,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,PConc,Typical,Fair,No,Unf,7,Unf,0,894,894,GasA,Excellent,Y,SBrkr,894,772,0,1666,1,0,1,0,3,1,Typical,7,Typ,1,Good,No_Garage,nan,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,156,0,0,0,0,No_Pool,No_Fence,None,0,5,2010,WD ,Normal,-93.64678,42.019091,100000
904351240,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,9780,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_and_Half_Fin,Average,Fair,1934,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,PConc,Typical,Typical,No,Unf,7,Unf,0,585,585,GasA,Typical,N,FuseA,687,425,0,1112,1,0,2,0,4,1,Typical,6,Typ,0,No_Fireplace,Detchd,1934.0,Unf,1,226,Poor,Poor,Dirt_Gravel,0,0,0,0,0,0,No_Pool,No_Fence,None,0,3,2009,WD ,Normal,-93.658381,42.022978,63000
528445010,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,10936,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Somerset,Feedr,Norm,OneFam,One_Story,Very_Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,60,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1504,1504,GasA,Excellent,Y,SBrkr,1504,0,0,1504,0,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,2006.0,Fin,2,510,Typical,Typical,Paved,144,0,0,0,0,0,No_Pool,No_Fence,None,0,9,2006,New,Partial,-93.643811,42.053033,199000
909251090,Two_Story_1945_and_Older,Residential_Low_Density,79,11526,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Inside,Mod,Crawford,Norm,Norm,OneFam,Two_and_Half_Fin,Above_Average,Good,1922,1994,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,BrkTil,Excellent,Typical,No,Unf,7,Unf,0,588,588,GasA,Fair,Y,SBrkr,1423,748,384,2555,0,0,2,0,3,1,Typical,11,Min1,1,Good,Detchd,1993.0,Fin,2,672,Typical,Typical,Paved,431,0,0,0,0,0,No_Pool,No_Fence,None,0,9,2008,WD ,Normal,-93.646438,42.017834,191000
528222030,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73,8993,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,One_Story,Good,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,Av,Unf,7,Unf,0,1302,1302,GasA,Excellent,Y,SBrkr,1302,0,0,1302,0,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,2007.0,Fin,2,436,Typical,Typical,Paved,0,22,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,New,Partial,-93.644377,42.062887,176485
916380060,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,11563,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Very_Good,Average,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,258,Good,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,482,1518,GasA,Excellent,Y,SBrkr,1537,0,0,1537,1,0,2,0,3,1,Good,8,Typ,0,No_Fireplace,Attchd,2007.0,Fin,3,788,Typical,Typical,Paved,0,26,0,0,0,0,No_Pool,No_Fence,None,0,4,2008,WD ,Normal,-93.653122,41.995141,294000
527252050,One_Story_PUD_1946_and_Newer,Residential_Low_Density,61,8035,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Gtl,Stone_Brook,Norm,Norm,TwnhsE,One_Story,Excellent,Average,2006,2006,Gable,CompShg,MetalSd,MetalSd,BrkFace,165,Good,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,815,1612,GasA,Excellent,Y,SBrkr,1612,0,0,1612,1,0,2,0,2,1,Excellent,6,Typ,1,Good,Attchd,2006.0,Fin,2,556,Typical,Typical,Paved,0,164,0,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,-93.629538,42.059743,319900
909253080,Two_Story_1945_and_Older,Residential_Low_Density,54,9399,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,Two_and_Half_Unf,Good,Very_Good,1919,1950,Gable,CompShg,MetalSd,Stucco,None,0,Typical,Typical,BrkTil,Typical,Typical,Mn,Unf,7,Unf,0,818,818,GasA,Typical,Y,SBrkr,818,818,0,1636,0,0,1,1,4,1,Good,7,Typ,1,Good,Detchd,1919.0,Unf,1,288,Fair,Typical,Dirt_Gravel,0,0,212,0,0,0,No_Pool,No_Fence,None,0,9,2006,WD ,Abnorml,-93.64644,42.016941,167000
527357180,Two_Story_1946_and_Newer,Residential_Low_Density,0,12511,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northwest_Ames,Norm,Norm,OneFam,Two_Story,Good,Good,1978,1978,Mansard,WdShake,Plywood,Plywood,BrkFace,168,Good,Typical,PConc,Good,Typical,No,ALQ,1,Unf,0,432,1420,GasA,Excellent,Y,SBrkr,1420,1420,0,2840,0,1,2,1,4,1,Good,8,Min2,2,Good,Attchd,1978.0,Fin,4,1314,Typical,Good,Paved,0,16,0,0,208,0,No_Pool,Minimum_Privacy,None,0,12,2008,WD ,Normal,-93.63719,42.051473,292500
528456230,One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,75,9000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Good,Average,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1335,1335,GasA,Excellent,Y,SBrkr,1335,0,0,1335,0,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,2007.0,RFn,2,575,Typical,Typical,Paved,0,210,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,New,Partial,-93.65042,42.051795,210400
909254070,Two_Story_1945_and_Older,Residential_Low_Density,54,7588,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,Two_Story,Good,Above_Average,1920,1950,Gable,CompShg,Stucco,Stucco,None,0,Typical,Typical,BrkTil,Fair,Typical,No,LwQ,4,Unf,0,441,793,GasA,Good,Y,SBrkr,901,901,0,1802,0,0,1,1,4,1,Typical,9,Typ,1,Good,Detchd,1920.0,Unf,1,216,Fair,Typical,Paved,0,0,40,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,-93.6447118,42.0165794,200100
905476225,One_Story_PUD_1946_and_Newer,Residential_Low_Density,39,3869,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,TwnhsE,One_Story,Average,Above_Average,1984,1984,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,149,Good,Excellent,CBlock,Typical,Typical,No,LwQ,4,GLQ,755,0,1038,GasA,Good,Y,SBrkr,1038,0,0,1038,0,0,2,0,2,1,Typical,5,Typ,0,No_Fireplace,Attchd,1984.0,RFn,1,264,Typical,Typical,Paved,0,105,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,-93.6643138,42.0246868,130000
924151050,Two_Story_1946_and_Newer,Residential_Low_Density,74,9627,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Mod,Mitchell,Norm,Norm,OneFam,Two_Story,Good,Average,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,94,Typical,Typical,PConc,Good,Typical,Av,LwQ,4,Unf,0,238,996,GasA,Excellent,Y,SBrkr,996,1004,0,2000,0,0,2,1,3,1,Typical,9,Typ,1,Typical,Attchd,1993.0,Fin,3,650,Typical,Typical,Paved,190,48,0,0,0,0,No_Pool,No_Fence,None,0,11,2006,WD ,Normal,-93.599996,41.989265,188000
528110080,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,107,13891,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Good,Average,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,436,Good,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,310,1710,GasA,Excellent,Y,SBrkr,1710,0,0,1710,1,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,2007.0,RFn,3,866,Typical,Typical,Paved,0,102,0,0,0,0,No_Pool,No_Fence,None,0,1,2008,New,Partial,-93.6566551,42.0624143,372402
528482040,One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,85,10625,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Good,Average,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,222,1652,GasA,Excellent,Y,SBrkr,1662,0,0,1662,1,0,2,0,3,1,Excellent,8,Typ,1,Good,Attchd,2006.0,RFn,3,711,Typical,Typical,Paved,168,120,0,0,0,0,No_Pool,No_Fence,None,0,3,2009,WD ,Normal,-93.640847,42.052122,291000
903228120,One_and_Half_Story_Unfinished_All_Ages,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Unf,Above_Average,Good,1926,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Good,Typical,PConc,Typical,Typical,No,Unf,7,Unf,0,884,884,GasA,Good,Y,SBrkr,904,0,0,904,0,0,1,0,2,1,Typical,4,Typ,0,No_Fireplace,Detchd,1926.0,Unf,1,180,Typical,Typical,Paved,0,0,105,0,0,0,No_Pool,No_Fence,None,0,1,2009,WD ,Normal,-93.622443,42.033474,119000
907181120,Two_Story_1946_and_Newer,Residential_Low_Density,68,8998,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,120,Good,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0,255,782,GasA,Excellent,Y,SBrkr,782,870,0,1652,0,0,2,1,3,1,Good,6,Typ,0,No_Fireplace,Attchd,2000.0,RFn,2,532,Typical,Typical,Paved,0,70,0,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,-93.690276,42.017423,207500
531371070,Two_Story_1946_and_Newer,Residential_Low_Density,68,10110,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Above_Average,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,Mn,GLQ,3,ALQ,555,200,835,GasA,Excellent,Y,SBrkr,835,861,0,1696,1,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,Attchd,2003.0,RFn,2,542,Typical,Typical,Paved,143,66,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,-93.692431,42.035271,188000
528427100,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,91,11830,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Feedr,Norm,OneFam,One_Story,Very_Good,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,164,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,322,1542,GasA,Excellent,Y,SBrkr,1542,0,0,1542,1,0,2,0,3,1,Good,6,Typ,1,Good,Attchd,2007.0,Unf,3,852,Typical,Typical,Paved,168,110,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,New,Partial,-93.643769,42.055757,260261
527455030,One_Story_PUD_1946_and_Newer,Residential_Low_Density,24,2304,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northpark_Villa,Norm,Norm,Twnhs,One_Story,Good,Good,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0,Typical,Typical,CBlock,Good,Typical,No,GLQ,3,Unf,6,423,1061,GasA,Typical,Y,SBrkr,1055,0,0,1055,0,0,2,0,2,1,Typical,4,Typ,0,No_Fireplace,Attchd,1978.0,Unf,1,319,Typical,Typical,Paved,108,32,0,0,0,0,No_Pool,No_Fence,None,0,4,2007,WD ,Normal,-93.625672,42.049996,142500
528250030,Two_Story_1946_and_Newer,Residential_Low_Density,0,8396,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,196,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,847,847,GasA,Excellent,Y,SBrkr,847,1139,0,1986,0,0,2,1,4,1,Good,9,Typ,1,Good,BuiltIn,2003.0,Fin,2,434,Typical,Typical,Paved,120,48,0,0,0,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,-93.640051,42.061312,213000
909428170,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,56,26073,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Average,Average,1956,1956,Gable,CompShg,BrkFace,MetalSd,None,0,Typical,Typical,PConc,Typical,Typical,No,Rec,6,Unf,0,782,1898,GasA,Excellent,Y,FuseA,1898,0,0,1898,0,0,2,1,3,1,Typical,7,Typ,2,Typical,Attchd,1956.0,Unf,2,484,Typical,Typical,Paved,0,51,224,0,0,0,No_Pool,Minimum_Privacy,None,0,4,2008,WD ,Normal,-93.640311,42.012638,236500
902301140,Two_Story_1945_and_Older,Residential_Medium_Density,34,4571,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,Two_Story,Average,Average,1916,1950,Gable,CompShg,AsbShng,AsbShng,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,7,Unf,0,624,624,GasA,Fair,N,SBrkr,624,720,0,1344,0,0,1,0,4,1,Typical,7,Typ,0,No_Fireplace,Detchd,1916.0,Unf,3,513,Fair,Fair,Paved,0,0,96,0,0,0,No_Pool,No_Fence,None,0,5,2008,COD,Abnorml,-93.618296,42.029253,98000
907251090,Two_Story_1946_and_Newer,Residential_Low_Density,75,9473,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,324,1128,GasA,Excellent,Y,SBrkr,1128,903,0,2031,1,0,2,1,3,1,Good,7,Typ,1,Good,Attchd,2002.0,RFn,2,577,Typical,Typical,Paved,0,211,0,0,0,0,No_Pool,No_Fence,None,0,3,2008,WD ,Normal,-93.687704,42.018412,237000
531371050,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,67,10083,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,One_Story,Good,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,343,1176,GasA,Excellent,Y,SBrkr,1200,0,0,1200,1,0,2,0,2,1,Good,5,Typ,0,No_Fireplace,Attchd,2003.0,RFn,2,555,Typical,Typical,Paved,0,41,0,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,-93.691707,42.035282,184900
527453150,One_Story_PUD_1946_and_Newer,Residential_Low_Density,24,2280,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Northpark_Villa,Norm,Norm,Twnhs,One_Story,Good,Above_Average,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0,Typical,Typical,CBlock,Good,Typical,No,Unf,7,Unf,0,836,836,GasA,Excellent,Y,SBrkr,836,0,0,836,0,0,1,0,2,1,Typical,4,Typ,0,No_Fireplace,Attchd,1975.0,Unf,1,308,Typical,Typical,Paved,0,30,0,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,-93.625966,42.050681,120000
916252170,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,0,8239,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Green_Hills,Norm,Norm,TwnhsE,One_Story,Good,Average,1986,1986,Gable,CompShg,BrkFace,Wd Sdng,None,0,Good,Typical,CBlock,No_Basement,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Good,Y,SBrkr,1295,0,0,1295,0,0,2,0,2,1,Good,5,Typ,0,No_Fireplace,Attchd,1986.0,RFn,1,312,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,11,2006,WD ,Normal,-93.645586,42.000966,230000
