909177100,Duplex_All_Styles_and_Ages,Residential_High_Density,60,7200,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,South_and_West_of_Iowa_State_University,Norm,Norm,Duplex,Two_Story,Below_Average,Above_Average,1967,1967,Flat,Tar&Grv,Plywood,CBlock,None,0,Typical,Typical,Slab,No_Basement,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Typical,Y,SBrkr,862,1788,0,2650,0,0,3,0,6,2,Typical,10,Min2,0,No_Fireplace,No_Garage,nan,No_Garage,0,0,No_Garage,No_Garage,Paved,0,0,0,0,0,0,No_Pool,No_Fence,Shed,500,2,2010,WD ,Normal,-93.6507568,42.0163944,160000
904351200,Two_Story_1945_and_Older,Residential_High_Density,54,6629,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,OneFam,Two_Story,Above_Average,Above_Average,1925,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Good,BrkTil,Typical,Typical,No,BLQ,2,Unf,0,121,672,GasA,Typical,N,SBrkr,697,672,0,1369,1,0,2,0,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,1930.0,Unf,1,300,Typical,Typical,Paved,147,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,-93.657241,42.022825,103600
528439030,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73,8688,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Good,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228,Good,Typical,PConc,Good,Typical,Av,Unf,7,Unf,0,1616,1616,GasA,Excellent,Y,SBrkr,1616,0,0,1616,0,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,2005.0,RFn,3,834,Typical,Typical,Paved,208,59,0,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,-93.643635,42.053183,232000
909251080,Two_Story_1945_and_Older,Residential_Low_Density,66,8969,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,Two_Story,Above_Average,Above_Average,1926,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,BrkTil,Typical,Typical,No,BLQ,2,Unf,0,265,644,GasA,Excellent,Y,SBrkr,672,644,0,1316,1,0,1,0,2,1,Typical,6,Typ,1,Good,Detchd,2001.0,Unf,1,369,Typical,Typical,Partial_Pavement,0,0,0,0,192,0,No_Pool,Minimum_Privacy,None,0,7,2008,WD ,Normal,-93.646438,42.01791,145000
528221090,Two_Story_1946_and_Newer,Residential_Low_Density,65,9018,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,2007,2007,Hip,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,Av,Unf,7,Unf,0,728,728,GasA,Excellent,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Good,8,Typ,1,Good,Attchd,2007.0,Fin,2,400,Typical,Typical,Paved,100,24,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,New,Partial,-93.645732,42.062533,179540
916325080,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,15498,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Very_Good,Above_Average,1976,1976,Hip,WdShake,Stone,HdBoard,None,0,Good,Typical,CBlock,Good,Typical,Av,ALQ,1,LwQ,400,0,1565,GasA,Typical,Y,SBrkr,2898,0,0,2898,1,0,2,0,2,1,Good,10,Typ,1,Good,Attchd,1976.0,Fin,2,665,Typical,Typical,Paved,0,72,174,0,0,0,No_Pool,No_Fence,None,0,5,2008,COD,Abnorml,-93.650229,41.998999,287000
527226040,Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,195,41600,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,FR2,Gtl,Gilbert,Norm,Norm,TwoFmCon,One_Story,Average,Average,1969,1990,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,CBlock,Good,Typical,Gd,ALQ,1,Unf,0,53,1100,GasW,Typical,Y,SBrkr,1424,0,0,1424,1,0,1,1,3,1,Typical,7,Mod,0,No_Fireplace,More_Than_Two_Types,1969.0,Unf,3,828,Typical,Typical,Dirt_Gravel,144,0,0,0,0,0,No_Pool,No_Fence,None,0,11,2007,WD ,Normal,-93.622874,42.060096,155000
909250210,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,South_and_West_of_Iowa_State_University,Norm,Norm,OneFam,One_and_Half_Fin,Average,Average,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Fair,BrkTil,Typical,Typical,No,Unf,7,Unf,0,1008,1008,GasA,Excellent,Y,SBrkr,1008,0,514,1522,0,0,2,0,4,1,Typical,7,Typ,0,No_Fireplace,No_Garage,nan,No_Garage,0,0,No_Garage,No_Garage,Partial_Pavement,0,0,138,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.648416,42.018857,102000
527357110,Two_Story_1946_and_Newer,Residential_Low_Density,75,9743,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,Two_Story,Average,Above_Average,1969,1969,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,CBlock,Typical,Fair,No,BLQ,2,Unf,0,440,720,GasA,Good,Y,SBrkr,720,588,0,1308,0,0,1,1,3,1,Typical,7,Typ,0,No_Fireplace,Detchd,1969.0,Unf,2,484,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,-93.637105,42.050326,146900
528456190,One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,72,8640,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Very_Good,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,1314,1338,GasA,Excellent,Y,SBrkr,1338,0,0,1338,0,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,2007.0,RFn,2,598,Typical,Typical,Paved,0,141,0,0,0,0,No_Pool,No_Fence,None,0,11,2007,New,Partial,-93.650341,42.051802,208900
909253080,Two_Story_1945_and_Older,Residential_Low_Density,54,9399,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,Two_and_Half_Unf,Good,Very_Good,1919,1950,Gable,CompShg,MetalSd,Stucco,None,0,Typical,Typical,BrkTil,Typical,Typical,Mn,Unf,7,Unf,0,818,818,GasA,Typical,Y,SBrkr,818,818,0,1636,0,0,1,1,4,1,Good,7,Typ,1,Good,Detchd,1919.0,Unf,1,288,Fair,Typical,Dirt_Gravel,0,0,212,0,0,0,No_Pool,No_Fence,None,0,9,2006,WD ,Abnorml,-93.64644,42.016941,167000
905476170,One_Story_1945_and_Older,Residential_Low_Density,58,9098,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Below_Average,Good,1920,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,BrkTil,Typical,Typical,Mn,ALQ,1,Unf,0,180,528,GasA,Excellent,Y,SBrkr,605,0,0,605,1,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,No_Garage,nan,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,0,144,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,-93.66468,42.020186,86000
924100070,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,77,10010,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Mod,Mitchell,Norm,Norm,OneFam,One_Story,Average,Average,1974,1975,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,CBlock,Good,Typical,Av,ALQ,1,LwQ,123,195,1389,GasA,Good,Y,SBrkr,1389,0,0,1389,1,0,1,0,2,1,Typical,6,Typ,1,Typical,Attchd,1975.0,RFn,2,418,Typical,Typical,Paved,240,38,0,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,-93.60019,41.990921,170000
528108150,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,98,12704,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Good,Average,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,302,Good,Typical,PConc,Excellent,Typical,No,GLQ,3,Unf,0,570,1582,GasA,Excellent,Y,SBrkr,1582,0,0,1582,1,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,2007.0,Fin,3,905,Typical,Typical,Paved,209,95,0,0,0,0,No_Pool,No_Fence,None,0,1,2008,New,Partial,-93.654642,42.062259,317500
528480170,One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,65,8125,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Very_Good,Average,2008,2009,Hip,CompShg,VinylSd,VinylSd,BrkFace,288,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1836,1836,GasA,Excellent,Y,SBrkr,1836,0,0,1836,0,0,2,0,3,1,Good,8,Typ,1,Good,Attchd,2009.0,Fin,2,517,Typical,Typical,Paved,0,175,0,0,0,0,No_Pool,No_Fence,None,0,10,2009,New,Partial,-93.643752,42.051378,264500
903228070,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Average,Average,1924,1950,Gable,CompShg,Stucco,Stucco,BrkFace,444,Typical,Typical,BrkTil,Typical,Typical,No,Rec,6,Unf,0,248,468,GasA,Good,Y,SBrkr,822,320,0,1142,0,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,1924.0,Fin,1,320,Typical,Typical,Paved,0,0,98,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,-93.621677,42.033496,93000
907176010,Two_Story_1946_and_Newer,Residential_Low_Density,0,13142,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,College_Creek,PosN,Norm,OneFam,Two_Story,Above_Average,Average,1997,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,128,Typical,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,176,864,GasA,Excellent,Y,SBrkr,872,899,0,1771,1,0,2,1,3,1,Good,6,Typ,0,No_Fireplace,Attchd,1997.0,RFn,2,600,Typical,Typical,Paved,0,96,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,-93.689772,42.018786,215700
531363060,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,63,7500,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,One_Story,Good,Average,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,120,Typical,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,400,1080,GasA,Excellent,Y,SBrkr,1080,0,0,1080,1,0,1,0,3,1,Good,6,Typ,0,No_Fireplace,No_Garage,nan,No_Garage,0,0,No_Garage,No_Garage,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2008,WD ,Normal,-93.692497,42.037836,141000
528427040,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,9910,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Feedr,Norm,OneFam,One_Story,Good,Above_Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1369,1369,GasA,Excellent,Y,SBrkr,1369,0,0,1369,0,0,2,0,3,1,Good,5,Typ,0,No_Fireplace,Attchd,2007.0,Unf,2,605,Typical,Typical,Paved,0,203,0,0,0,0,No_Pool,No_Fence,None,0,9,2007,New,Partial,-93.644118,42.054408,213133
527453010,Two_Story_PUD_1946_and_Newer,Residential_Low_Density,24,2308,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Northpark_Villa,Norm,Norm,TwnhsE,Two_Story,Above_Average,Above_Average,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0,Typical,Typical,CBlock,Good,Typical,No,ALQ,1,Unf,0,248,804,GasA,Typical,Y,SBrkr,804,744,0,1548,1,0,2,1,3,1,Good,7,Typ,1,Typical,Detchd,1976.0,Unf,2,440,Typical,Typical,Paved,48,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,-93.624575,42.05057,155000
528240050,Two_Story_1946_and_Newer,Residential_Low_Density,0,8010,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,2002,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,840,840,GasA,Excellent,Y,SBrkr,840,880,0,1720,0,0,2,1,3,1,Good,7,Typ,1,Good,BuiltIn,2002.0,Fin,2,400,Typical,Typical,Paved,138,48,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,-93.641416,42.06132,188000
909425085,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,70,12392,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,One_and_Half_Fin,Good,Excellent,1950,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Good,CBlock,Typical,Good,No,GLQ,3,Unf,0,397,832,GasA,Excellent,Y,SBrkr,1218,943,0,2161,1,0,2,1,3,1,Good,8,Typ,2,Typical,Attchd,1994.0,Fin,2,506,Typical,Typical,Paved,0,96,0,0,0,0,No_Pool,No_Fence,None,0,4,2008,WD ,Normal,-93.64293,42.014567,263400
902300260,Two_and_Half_Story_All_Ages,Residential_Medium_Density,53,5350,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Artery,Norm,OneFam,Two_Story,Good,Very_Good,1920,1965,Gable,CompShg,Wd Sdng,Wd Shng,None,0,Typical,Typical,BrkTil,Typical,Typical,No,BLQ,2,Unf,0,508,624,GasA,Excellent,Y,SBrkr,730,720,0,1450,0,0,1,0,3,1,Typical,7,Typ,0,No_Fireplace,Detchd,1935.0,Unf,1,288,Typical,Typical,Paved,0,192,0,0,0,0,No_Pool,Minimum_Privacy,None,0,3,2008,WD ,Normal,-93.620183,42.02928,132000
907250020,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,9742,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Very_Good,Average,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,281,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1777,1777,GasA,Excellent,Y,SBrkr,1795,0,0,1795,0,0,2,0,3,1,Good,7,Typ,1,Good,Attchd,2002.0,RFn,2,534,Typical,Typical,Paved,171,159,0,0,0,0,No_Pool,No_Fence,None,0,9,2008,WD ,Normal,-93.68786,42.018735,230000
531369020,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,76,10141,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,One_Story,Very_Good,Average,2004,2004,Gable,Tar&Grv,VinylSd,VinylSd,BrkFace,264,Good,Typical,PConc,Good,Typical,Gd,BLQ,2,Rec,774,222,1512,GasA,Excellent,Y,SBrkr,1512,0,0,1512,0,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,2004.0,RFn,3,845,Typical,Typical,Paved,210,36,0,0,0,0,No_Pool,No_Fence,None,0,1,2009,WD ,Normal,-93.691506,42.036011,203000
527453130,Two_Story_PUD_1946_and_Newer,Residential_Low_Density,24,2280,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Northpark_Villa,Norm,Norm,Twnhs,Two_Story,Above_Average,Above_Average,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,341,855,GasA,Typical,Y,SBrkr,855,601,0,1456,0,0,2,1,3,1,Good,6,Typ,1,Typical,Attchd,1975.0,Unf,2,440,Typical,Typical,Paved,173,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,-93.625924,42.050683,149900
916225130,Two_Story_1946_and_Newer,Residential_Low_Density,42,26178,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Mod,Timberland,Norm,Norm,OneFam,Two_Story,Good,Average,1989,1990,Hip,CompShg,MetalSd,MetalSd,BrkFace,293,Good,Typical,PConc,Good,Typical,Gd,GLQ,3,Unf,0,245,1210,GasA,Excellent,Y,SBrkr,1238,1281,0,2519,1,0,2,1,4,1,Good,9,Typ,2,Good,Attchd,1989.0,RFn,2,628,Typical,Typical,Paved,320,27,0,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,-93.644527,42.004509,335000
911102090,Two_Story_1945_and_Older,C_all,60,5280,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Feedr,Norm,OneFam,Two_Story,Below_Average,Good,1895,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,Stone,Poor,Fair,No,Unf,7,Unf,0,173,173,GasA,Excellent,N,SBrkr,825,536,0,1361,0,0,1,0,2,1,Typical,6,Typ,0,No_Fireplace,Detchd,1895.0,Unf,1,185,Fair,Typical,Paved,0,123,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,-93.615426,42.021162,89000
908178050,Two_Story_1946_and_Newer,Residential_Low_Density,90,11060,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,OneFam,Two_Story,Good,Average,2003,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Excellent,Typical,No,Unf,7,Unf,0,1150,1150,GasA,Excellent,Y,SBrkr,1164,1150,0,2314,0,0,2,1,3,1,Good,9,Typ,1,Excellent,BuiltIn,2003.0,Fin,2,502,Typical,Typical,Paved,0,274,0,0,0,0,No_Pool,No_Fence,None,0,2,2006,ConLD,Normal,-93.671612,42.018648,229000
526350040,One_Story_1946_and_Newer_All_Styles,Residential_High_Density,80,11622,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Feedr,Norm,OneFam,One_Story,Average,Above_Average,1961,1961,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6,LwQ,144,270,882,GasA,Typical,Y,SBrkr,896,0,0,896,0,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Attchd,1961.0,Unf,1,730,Typical,Typical,Paved,140,0,0,0,120,0,No_Pool,Minimum_Privacy,None,0,6,2010,WD ,Normal,-93.619756,42.053014,105000
902106130,One_Story_1945_and_Older,Residential_Medium_Density,56,4485,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Artery,Norm,OneFam,One_Story,Average,Good,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,PConc,Typical,Typical,No,BLQ,2,Unf,0,357,936,GasA,Typical,Y,SBrkr,936,0,0,936,1,0,1,0,2,1,Typical,5,Typ,1,Good,No_Garage,nan,No_Garage,0,0,No_Garage,No_Garage,Partial_Pavement,51,0,135,0,0,0,No_Pool,Minimum_Privacy,None,0,5,2010,WD ,Normal,-93.62024,42.031363,109500
907275080,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73,11927,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Very_Good,Average,1994,1995,Hip,CompShg,HdBoard,HdBoard,BrkFace,519,Good,Typical,PConc,Good,Typical,Gd,BLQ,2,GLQ,465,683,1556,GasA,Excellent,Y,SBrkr,1592,0,0,1592,0,0,2,0,3,1,Good,7,Typ,1,Typical,Attchd,1994.0,Fin,2,484,Typical,Typical,Paved,120,35,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.679583,42.018564,228000
907255050,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,14781,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Very_Good,Average,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178,Good,Typical,PConc,Good,Typical,Gd,Unf,7,Unf,0,1753,1753,GasA,Excellent,Y,SBrkr,1787,0,0,1787,0,0,2,0,3,1,Good,7,Typ,1,Typical,Attchd,2001.0,RFn,3,748,Typical,Typical,Paved,198,150,0,0,0,0,No_Pool,No_Fence,None,0,8,2006,WD ,Normal,-93.685697,42.018188,275000
