PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude,Sale_Price
528363110,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,91,10437,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,One_Story,Very_Good,Above_Average,1995,1995,Hip,CompShg,MetalSd,MetalSd,BrkFace,660,Good,Good,PConc,Good,Typical,Gd,GLQ,3,Unf,0,413,2109,GasA,Excellent,Y,SBrkr,2113,0,0,2113,1,0,2,1,2,1,Good,7,Typ,1,Typical,Attchd,1995.0,Fin,3,839,Typical,Typical,Paved,236,46,0,0,0,0,No_Pool,No_Fence,None,0,8,2008,WD ,Normal,-93.653929,42.05162,350000
527162110,Two_Story_1946_and_Newer,Residential_Low_Density,74,10141,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,40,Typical,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,832,832,GasA,Good,Y,SBrkr,885,833,0,1718,0,0,2,1,3,1,Typical,7,Typ,1,Typical,Attchd,1998.0,Fin,2,427,Typical,Typical,Paved,0,94,0,0,291,0,No_Pool,No_Fence,None,0,12,2009,WD ,Normal,-93.639069,42.059129,185000
906394020,Two_Story_1946_and_Newer,Residential_Low_Density,78,9316,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,Gd,Unf,7,Unf,0,879,879,GasA,Excellent,Y,SBrkr,879,916,0,1795,0,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,Attchd,2005.0,RFn,2,578,Typical,Typical,Paved,164,111,0,0,0,0,No_Pool,No_Fence,None,0,10,2007,WD ,Normal,-93.688917,42.024485,191000
528351010,Two_Story_1946_and_Newer,Residential_Low_Density,104,21535,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Very_Excellent,Above_Average,1994,1995,Gable,WdShngl,HdBoard,HdBoard,BrkFace,1170,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,989,2444,GasA,Excellent,Y,SBrkr,2444,1872,0,4316,0,1,3,1,4,1,Excellent,10,Typ,2,Excellent,Attchd,1994.0,Fin,3,832,Typical,Typical,Paved,382,50,0,0,0,0,No_Pool,No_Fence,None,0,1,2007,WD ,Normal,-93.657271,42.05198,755000
902202150,Two_Family_conversion_All_Styles_and_Ages,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,TwoFmCon,One_and_Half_Fin,Average,Below_Average,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,811,811,GasA,Typical,Y,FuseA,811,576,0,1387,0,0,2,0,3,2,Good,7,Typ,0,No_Fireplace,BuiltIn,1954.0,Unf,1,256,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,11,2009,WD ,Normal,-93.607776,42.033579,93000
923228230,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,2217,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,TwnhsE,Two_Story,Below_Average,Below_Average,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,LwQ,273,0,546,GasA,Typical,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,1970.0,RFn,1,286,Typical,Typical,Paved,238,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,-93.60176,41.991786,88000
527212040,Two_Story_1946_and_Newer,Residential_Low_Density,82,12438,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Stone_Brook,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,466,Excellent,Typical,PConc,Excellent,Good,No,Unf,7,Unf,0,1234,1234,GasA,Excellent,Y,SBrkr,1264,1312,0,2576,0,0,2,1,4,1,Excellent,10,Typ,1,Good,BuiltIn,2006.0,Fin,3,666,Typical,Typical,Paved,324,100,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,New,Partial,-93.62877,42.061008,361919
534278170,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,76,8243,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Good,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,56,Typical,Good,CBlock,Typical,Typical,No,ALQ,1,Unf,0,264,964,GasA,Excellent,Y,SBrkr,964,0,0,964,0,0,1,0,3,1,Typical,5,Typ,1,Fair,Detchd,1985.0,Fin,2,784,Typical,Typical,Paved,170,0,0,0,0,0,No_Pool,Good_Privacy,None,0,2,2007,WD ,Normal,-93.621452,42.043609,137500
534276070,Split_or_Multilevel,Residential_Low_Density,65,10482,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,SLvl,Above_Average,Very_Good,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,63,Typical,Good,CBlock,Typical,Typical,Av,GLQ,3,Unf,0,81,588,GasA,Excellent,Y,SBrkr,1138,0,0,1138,0,1,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,1958.0,RFn,1,264,Typical,Typical,Paved,224,0,0,0,0,0,No_Pool,Minimum_Wood_Wire,None,0,6,2007,WD ,Normal,-93.623104,42.044036,145000
909276110,Two_Story_1945_and_Older,Residential_Low_Density,0,7500,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,Two_Story,Above_Average,Good,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,Unf,0,224,771,GasA,Fair,Y,SBrkr,753,741,0,1494,0,0,1,0,3,1,Good,7,Typ,2,Good,Attchd,1942.0,Unf,1,213,Typical,Typical,Partial_Pavement,0,0,0,0,224,0,No_Pool,No_Fence,None,0,11,2009,WD ,Normal,-93.6397,42.019181,177500
903484020,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60,10320,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Good,1906,1995,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,756,756,GasA,Excellent,Y,SBrkr,756,713,0,1469,0,0,1,0,3,1,Typical,7,Typ,0,No_Fireplace,Detchd,1906.0,Unf,1,216,Typical,Typical,Paved,57,0,239,0,0,0,No_Pool,Minimum_Privacy,None,0,6,2008,WD ,Normal,-93.62458,42.023716,135000
907250070,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,90,11664,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0,335,1569,GasA,Excellent,Y,SBrkr,1611,0,0,1611,1,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,2002.0,RFn,3,1231,Typical,Typical,Paved,262,93,0,0,0,0,No_Pool,No_Fence,None,0,9,2009,WD ,Normal,-93.687819,42.017109,250000
903456130,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,62,7006,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Above_Average,1925,1950,Gable,CompShg,Stucco,Stucco,None,0,Typical,Typical,PConc,Typical,Typical,No,Rec,6,Unf,0,647,768,GasA,Typical,Y,SBrkr,788,448,0,1236,1,0,2,0,3,1,Typical,6,Typ,1,Good,Detchd,1985.0,Unf,1,384,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,8,2008,WD ,Family,-93.6295,42.022574,127000
903430060,Two_and_Half_Story_All_Ages,Residential_Medium_Density,92,5520,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Norm,Norm,OneFam,Two_and_Half_Fin,Above_Average,Above_Average,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,755,755,GasA,Excellent,Y,SBrkr,929,929,371,2229,0,0,1,0,5,1,Typical,8,Typ,0,No_Fireplace,No_Garage,nan,No_Garage,0,0,No_Garage,No_Garage,Paved,0,198,30,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2009,WD ,Abnorml,-93.621635,42.027039,104000
528166150,Two_Story_1946_and_Newer,Residential_Low_Density,110,14277,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,280,Good,Typical,PConc,Excellent,Typical,Mn,GLQ,3,Unf,0,379,1317,GasA,Excellent,Y,SBrkr,1217,1168,0,2385,1,0,2,1,3,1,Good,7,Typ,1,Good,Attchd,2003.0,Fin,3,818,Typical,Typical,Paved,192,228,0,0,0,0,No_Pool,No_Fence,None,0,1,2007,WD ,Normal,-93.65699,42.058634,350000
527162130,Two_Story_1946_and_Newer,Residential_Low_Density,60,7500,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,PConc,Typical,Typical,No,Unf,7,Unf,0,994,994,GasA,Good,Y,SBrkr,1028,776,0,1804,0,0,2,1,3,1,Good,7,Typ,1,Typical,Attchd,1999.0,Fin,2,442,Typical,Typical,Paved,140,60,0,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,-93.639068,42.059193,189000
902103100,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,68,4080,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Very_Good,1935,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,PConc,Typical,Typical,No,Unf,7,Unf,0,901,901,GasA,Good,Y,SBrkr,861,517,0,1378,0,0,1,0,3,1,Good,6,Typ,0,No_Fireplace,Detchd,1920.0,Unf,1,162,Fair,Fair,Partial_Pavement,54,0,40,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,-93.619013,42.0320748,128900
527276160,Two_Story_1946_and_Newer,Residential_Low_Density,85,11900,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,Above_Average,1977,1977,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,157,Typical,Typical,PConc,Good,Typical,No,ALQ,1,Unf,0,722,1122,GasA,Excellent,Y,SBrkr,946,988,0,1934,1,0,2,1,3,1,Typical,6,Typ,1,Typical,Attchd,1977.0,Unf,2,567,Typical,Typical,Partial_Pavement,0,176,0,0,200,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,-93.623975,42.056796,185000
903227080,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Good,1929,1950,Gable,CompShg,WdShing,Wd Shng,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,7,Unf,0,862,862,GasA,Typical,Y,SBrkr,950,208,0,1158,0,0,1,0,3,1,Typical,5,Typ,1,Good,BuiltIn,1929.0,RFn,1,208,Typical,Typical,Paved,0,0,112,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,-93.623514,42.033321,120000
907135050,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,8428,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Good,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Good,PConc,Good,Good,No,GLQ,3,Unf,0,570,990,GasA,Excellent,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,1995.0,Unf,1,384,Typical,Typical,Paved,256,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,-93.692286,42.019032,146000
909100170,One_Story_1945_and_Older,Residential_Low_Density,67,5604,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,Above_Average,1925,1950,Gable,CompShg,Stucco,Stucco,None,0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6,Unf,0,396,864,GasA,Typical,N,FuseA,864,0,0,864,1,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,No_Garage,nan,No_Garage,0,0,No_Garage,No_Garage,Paved,0,0,96,0,0,0,No_Pool,No_Fence,None,0,4,2008,WD ,Normal,-93.656681,42.022238,98000
905452110,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,50,9350,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,Above_Average,1947,1979,Gable,CompShg,WdShing,Wd Shng,None,0,Typical,Typical,CBlock,Typical,Fair,No,LwQ,4,Unf,0,564,756,GasA,Excellent,Y,SBrkr,1169,0,362,1531,0,0,1,0,3,1,Typical,8,Typ,1,Typical,Detchd,1947.0,Unf,1,209,Fair,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,6,2010,WD ,Normal,-93.66526,42.025173,127000
535152060,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8176,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Above_Average,1958,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6,Unf,0,210,1056,GasA,Fair,Y,SBrkr,1056,0,0,1056,1,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,1958.0,RFn,1,308,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,-93.617521,42.043932,139000
535457010,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,87,10000,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,261,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,1116,1116,GasA,Typical,Y,SBrkr,1116,0,0,1116,0,0,1,1,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,1962.0,Unf,2,440,Typical,Typical,Paved,0,0,0,0,385,0,No_Pool,No_Fence,None,0,2,2010,WD ,Normal,-93.605943,42.034748,160000
909253180,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,52,6292,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,South_and_West_of_Iowa_State_University,Norm,Norm,OneFam,One_and_Half_Fin,Good,Good,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,7,Unf,0,861,861,GasA,Good,Y,SBrkr,877,600,0,1477,0,1,2,0,3,1,Typical,6,Typ,1,Good,Detchd,1928.0,Unf,1,216,Typical,Typical,Paved,0,50,0,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,-93.648419,42.016835,145000
527162120,Two_Story_1946_and_Newer,Residential_Low_Density,60,7500,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,476,952,GasA,Good,Y,SBrkr,952,684,0,1636,1,0,2,1,3,1,Typical,7,Typ,1,Typical,Attchd,1998.0,Fin,2,440,Typical,Typical,Paved,0,84,0,0,0,0,No_Pool,No_Fence,None,0,10,2009,WD ,Normal,-93.639069,42.059161,191000
528186100,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,61,7740,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Excellent,Average,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,518,Good,Typical,PConc,Excellent,Good,No,GLQ,3,Unf,0,663,1686,GasA,Excellent,Y,SBrkr,1686,0,0,1686,1,0,2,0,1,1,Excellent,6,Typ,1,Good,Attchd,2006.0,Fin,3,899,Typical,Typical,Paved,266,100,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,New,Partial,-93.654124,42.057164,332200
528390020,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,91,14303,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge,Norm,Norm,OneFam,One_Story,Very_Good,Average,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554,Good,Typical,PConc,Good,Typical,Gd,GLQ,3,Unf,0,672,1986,GasA,Excellent,Y,SBrkr,1987,0,0,1987,1,0,2,0,2,1,Good,7,Typ,1,Typical,Attchd,1994.0,Fin,2,691,Typical,Typical,Paved,262,36,0,0,0,0,No_Pool,No_Fence,None,0,8,2008,WD ,Normal,-93.650996,42.049484,301500
