PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude,Sale_Price
527451550,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1680,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,Twnhs,Two_Story,Average,Average,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,356,Typical,Typical,CBlock,Typical,Typical,No,Rec,6,Unf,0,280,630,GasA,Typical,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,1972.0,Unf,1,264,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,12,2008,WD ,Normal,-93.629425,42.051659,111750
907420050,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,64,8334,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Above_Average,Average,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1330,1330,GasA,Excellent,Y,SBrkr,1330,0,0,1330,0,0,2,0,3,1,Good,6,Typ,1,Good,Attchd,2006.0,Fin,2,437,Typical,Typical,Paved,0,23,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,New,Partial,-93.684285,42.01343,167840
923228130,PUD_Multilevel_Split_Level_Foyer,Residential_Medium_Density,21,1533,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,Twnhs,SFoyer,Average,Good,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0,Typical,Typical,CBlock,Good,Typical,Av,GLQ,3,Unf,0,77,630,GasA,Excellent,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,Excellent,3,Typ,0,No_Fireplace,No_Garage,nan,No_Garage,0,0,No_Garage,No_Garage,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2006,WD ,Abnorml,-93.602043,41.992533,92000
909475300,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,21695,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Above_Average,Excellent,1988,2007,Hip,CompShg,Wd Sdng,Plywood,BrkFace,260,Good,Good,CBlock,Good,Typical,No,GLQ,3,Unf,0,72,880,GasA,Excellent,Y,SBrkr,1680,0,0,1680,1,0,2,0,3,1,Good,5,Typ,1,Good,Attchd,1988.0,Fin,2,540,Typical,Typical,Paved,292,44,0,182,0,0,No_Pool,No_Fence,None,0,12,2009,WD ,Normal,-93.643947,42.009134,222000
907200340,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,10650,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Above_Average,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,CBlock,Typical,Good,Av,LwQ,4,ALQ,712,0,894,GasA,Typical,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,1976.0,Unf,1,308,Typical,Typical,Paved,365,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,2,2010,WD ,Normal,-93.687745,42.021395,128200
906226090,Duplex_All_Styles_and_Ages,Residential_Low_Density,64,7018,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Feedr,Norm,Duplex,Two_Story,Average,Average,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,Slab,No_Basement,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Typical,Y,SBrkr,1114,1114,0,2228,0,0,2,0,6,2,Typical,8,Typ,0,No_Fireplace,Detchd,1979.0,Unf,2,720,Typical,Typical,Paved,73,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Alloca,-93.679109,42.031623,147983
527405130,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7038,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Below_Average,Above_Average,1970,1970,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,138,864,GasA,Typical,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,2001.0,Unf,2,576,Typical,Typical,Paved,210,0,0,0,0,0,No_Pool,Good_Privacy,None,0,9,2009,WD ,Abnorml,-93.627037,42.05337,76500
527451170,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,24,1920,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,TwnhsE,Two_Story,Average,Average,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,376,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,294,765,GasA,Excellent,Y,SBrkr,765,600,0,1365,1,0,1,1,2,1,Typical,6,Min1,0,No_Fireplace,Detchd,1971.0,Unf,2,440,Typical,Typical,Paved,240,36,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,-93.627242,42.051833,122500
527163020,Two_Story_1946_and_Newer,Residential_Low_Density,0,7685,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,112,Typical,Typical,PConc,Good,Typical,No,ALQ,1,Unf,0,179,697,GasA,Good,Y,SBrkr,697,804,0,1501,0,0,2,1,3,1,Good,6,Typ,1,Typical,Attchd,1993.0,Fin,2,420,Typical,Typical,Paved,190,63,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,-93.636949,42.058421,165600
911102090,Two_Story_1945_and_Older,C_all,60,5280,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Feedr,Norm,OneFam,Two_Story,Below_Average,Good,1895,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,Stone,Poor,Fair,No,Unf,7,Unf,0,173,173,GasA,Excellent,N,SBrkr,825,536,0,1361,0,0,1,0,2,1,Typical,6,Typ,0,No_Fireplace,Detchd,1895.0,Unf,1,185,Fair,Typical,Paved,0,123,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,-93.615426,42.021162,89000
535152050,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8197,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Good,Average,2003,2009,Gable,CompShg,VinylSd,VinylSd,BrkFace,506,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,292,1480,GasA,Excellent,Y,SBrkr,1480,0,0,1480,1,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,2003.0,RFn,2,620,Typical,Typical,Paved,252,73,0,0,0,0,No_Pool,Minimum_Privacy,Shed,300,2,2010,WD ,Normal,-93.617553,42.043984,214000
907425030,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,0,4438,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,TwnhsE,One_Story,Above_Average,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,205,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0,186,848,GasA,Excellent,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Good,3,Typ,1,Good,Attchd,2004.0,RFn,2,420,Typical,Typical,Paved,149,0,0,0,0,0,No_Pool,No_Fence,None,0,1,2008,WD ,Normal,-93.681436,42.016121,149000
535476110,Duplex_All_Styles_and_Ages,Residential_Low_Density,75,8604,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,Duplex,SFoyer,Average,Good,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,124,Typical,Good,CBlock,Good,Typical,Av,GLQ,3,Unf,0,0,941,GasA,Good,Y,SBrkr,941,0,0,941,1,0,1,0,2,1,Good,4,Typ,0,No_Fireplace,Attchd,1978.0,Unf,2,564,Typical,Typical,Paved,0,40,0,0,0,0,No_Pool,No_Fence,None,0,11,2009,WD ,Normal,-93.604047,42.038948,145000
532378110,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,6897,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Very_Good,1962,2010,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Good,CBlock,Typical,Typical,No,ALQ,1,Unf,0,381,1040,GasA,Excellent,Y,SBrkr,1040,0,0,1040,1,0,1,1,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,1962.0,Unf,1,260,Typical,Typical,Paved,0,104,0,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD ,Normal,-93.669688,42.035333,127000
907201280,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,76,6950,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Good,1979,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,40,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,BLQ,72,132,914,GasA,Typical,Y,SBrkr,914,0,0,914,1,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Attchd,1979.0,Unf,2,444,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,10,2009,WD ,Normal,-93.687219,42.019184,134900
905104210,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8521,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,OneFam,One_Story,Average,Average,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,70,912,GasA,Typical,Y,SBrkr,912,0,0,912,0,0,1,0,3,1,Typical,5,Typ,1,Fair,Detchd,1974.0,Unf,1,336,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,5,2010,WD ,Normal,-93.678141,42.029867,125000
528327060,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11400,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,One_Story,Very_Excellent,Average,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,705,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,1351,2633,GasA,Excellent,Y,SBrkr,2633,0,0,2633,1,0,2,1,2,1,Excellent,8,Typ,2,Good,Attchd,2001.0,RFn,3,804,Typical,Typical,Paved,314,140,0,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,-93.651096,42.055627,466500
903230110,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60,5520,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,FR2,Gtl,Brookside,Feedr,Norm,OneFam,One_and_Half_Fin,Average,Good,1920,1997,Gable,CompShg,AsbShng,AsbShng,None,0,Typical,Good,BrkTil,Typical,Typical,No,ALQ,1,Unf,0,497,565,GasA,Typical,Y,SBrkr,565,651,0,1216,1,0,1,0,3,1,Typical,6,Typ,1,Good,BuiltIn,1920.0,RFn,1,355,Fair,Typical,Paved,0,0,180,0,0,0,No_Pool,Minimum_Privacy,None,0,4,2008,WD ,Normal,-93.624688,42.031354,115000
902105110,Two_Story_1945_and_Older,Residential_Medium_Density,60,9600,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,Two_Story,Average,Good,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,0,Typical,Good,BrkTil,Fair,Fair,No,Unf,7,Unf,0,264,264,GasA,Excellent,Y,SBrkr,768,664,0,1432,0,0,2,0,2,1,Typical,7,Typ,0,No_Fireplace,Detchd,1910.0,Unf,2,360,Typical,Good,Paved,270,0,112,0,0,0,No_Pool,Good_Privacy,None,0,5,2007,WD ,Abnorml,-93.616988,42.032254,132000
528488140,One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,62,7500,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Good,Average,2007,2008,Gable,CompShg,CemntBd,CmentBd,Stone,210,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,316,1218,GasA,Excellent,Y,SBrkr,1218,0,0,1218,1,0,2,0,2,1,Good,6,Typ,0,No_Fireplace,Attchd,2008.0,Fin,2,462,Typical,Typical,Paved,168,168,0,0,0,0,No_Pool,No_Fence,None,0,4,2008,New,Partial,-93.644018,42.051224,230348
535153070,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73,8760,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,220,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,1194,1194,GasA,Typical,Y,SBrkr,1194,0,0,1194,1,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,1959.0,RFn,1,312,Typical,Typical,Paved,0,0,120,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD ,Normal,-93.616582,42.043969,148000
528480060,Two_Story_1946_and_Newer,Floating_Village_Residential,85,10800,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,100,Good,Typical,PConc,Excellent,Typical,No,GLQ,3,Unf,0,245,1034,GasA,Excellent,Y,SBrkr,1050,1028,0,2078,1,0,2,1,3,1,Excellent,8,Typ,1,Good,Attchd,2008.0,Fin,3,836,Typical,Typical,Paved,0,102,0,0,0,0,No_Pool,No_Fence,None,0,4,2008,New,Partial,-93.6430423,42.0520487,339750
534276290,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,8339,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Good,1959,1959,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,Slab,No_Basement,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Typical,Y,SBrkr,882,0,0,882,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,1959.0,RFn,1,294,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,Shed,1200,7,2007,WD ,Normal,-93.62232,42.042479,106500
905105010,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,9000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Above_Average,1966,1966,Gable,CompShg,Plywood,Plywood,None,0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,286,1059,GasA,Good,Y,SBrkr,1059,0,0,1059,1,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,1966.0,Fin,1,286,Typical,Typical,Paved,0,88,0,0,0,0,No_Pool,Good_Wood,None,0,6,2006,WD ,Abnorml,-93.675606,42.031356,142500
534201250,Two_Story_1946_and_Newer,Residential_Low_Density,72,8640,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Feedr,Norm,OneFam,Two_Story,Average,Average,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,300,Typical,Typical,CBlock,Good,Fair,Mn,ALQ,1,Rec,483,56,900,GasA,Excellent,Y,SBrkr,884,886,0,1770,1,0,1,1,4,1,Typical,7,Typ,0,No_Fireplace,Attchd,1968.0,RFn,2,530,Typical,Typical,Paved,0,60,0,0,270,0,No_Pool,No_Fence,Shed,455,6,2006,WD ,Normal,-93.626097,42.045728,155000
907187040,Two_Story_1946_and_Newer,Residential_Low_Density,47,10820,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,Gd,GLQ,3,Unf,0,646,988,GasA,Excellent,Y,SBrkr,988,885,0,1873,0,0,2,1,3,1,Good,7,Typ,1,Typical,Attchd,1999.0,RFn,2,597,Typical,Typical,Paved,202,123,0,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,-93.688952,42.017907,235500
528250060,Two_Story_1946_and_Newer,Residential_Low_Density,63,7875,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,783,783,GasA,Excellent,Y,SBrkr,807,702,0,1509,0,0,2,1,3,1,Good,8,Typ,1,Good,Attchd,2003.0,Fin,2,393,Typical,Typical,Paved,0,75,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,-93.640211,42.060074,180000
903430060,Two_and_Half_Story_All_Ages,Residential_Medium_Density,92,5520,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Norm,Norm,OneFam,Two_and_Half_Fin,Above_Average,Above_Average,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,755,755,GasA,Excellent,Y,SBrkr,929,929,371,2229,0,0,1,0,5,1,Typical,8,Typ,0,No_Fireplace,No_Garage,nan,No_Garage,0,0,No_Garage,No_Garage,Paved,0,198,30,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2009,WD ,Abnorml,-93.621635,42.027039,104000
